coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
3030017,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:83d2a623-a4cb-4293-a1c8-3035667c02b0,"2023-07-05 13:18:40"
3030018,"Seagrist, R.",1994,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:2b9abd22-53f6-48e9-8a21-c5cee0462cac,"2023-07-05 13:21:06"
3030018,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:88f4940d-8b4a-415e-a38b-c7d4fceeb2d4,"2023-07-05 13:21:06"
3030019,"Seagrist, R.",1994,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:352bce2f-9e8e-463a-924b-df9e01057665,"2023-07-05 13:20:28"
3030019,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:343fbe3c-a894-4437-b82f-a97152066315,"2023-07-05 13:20:28"
3030021,"Barclay, Harriet G.",1951,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:d1bba9ae-11cf-40ab-86fa-0ec69f8b2b2c,"2023-07-05 13:30:41"
3030021,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:06225c88-80cc-40cb-aa79-1147f60226f6,"2023-07-05 13:30:41"
4584573,"Williams, Charles F.",2013-07-21,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora 4th ed.",,urn:uuid:1d7680ae-b3b8-4464-90a7-ef6c8336a0ae,"2023-07-05 13:16:02"
4584573,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:e7515e88-ba18-4c1d-b504-a7a10fce6f53,"2023-07-05 13:16:02"
3030022,"Shubert, Moras L.",1956,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:2ccac9e2-681c-451f-bdfd-ebeba9be2f09,"2023-07-05 13:28:56"
3030022,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:720d650a-08fb-4638-addf-215bbd426ee2,"2023-07-05 13:28:56"
3382977,"Williams, Charles F.",2012,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,"Colorado Flora 4th ed., USDA-Plants",,urn:uuid:0e11c02c-a55b-4961-a574-2322c90aef4b,"2023-07-16 05:07:11"
3030023,"Buck, Paul",1978,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:4e70b8dd-83cb-4ca3-bcf8-d64d00430740,"2023-07-05 13:26:49"
3030023,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:9f4dee0f-0b0b-496e-bdd9-d5568c64cc2a,"2023-07-05 13:26:49"
3030024,"Shepherd, William M.",1958,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:cacac8c3-b9ee-44c9-8432-1fcd84bd9bc9,"2023-07-05 13:29:27"
3030024,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:0dc5c47a-7240-45bb-8193-726d8eb3f606,"2023-07-05 13:29:27"
3030020,"Largent, George",1950,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:4c1b7ebd-814d-4d61-b3e8-61530240a73a,"2023-07-05 13:30:06"
3030020,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:627fff42-b69b-4731-bc45-349a9fe8cd23,"2023-07-05 13:30:06"
3382975,"Williams, Charles F.",2012,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora 4th ed., USDA-Plants",,urn:uuid:158736bf-057c-4458-ba88-bbfabdd7ccca,"2023-07-05 13:27:25"
3382975,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:e64c1984-3ce4-4c97-a07b-71a726813f8e,"2023-07-05 13:27:25"
3408985,"Zorio, Stephanie D.",2013,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora, 4th ed.",,urn:uuid:800df9ff-81ed-469f-a614-2d89a32bd14a,"2023-07-05 13:14:47"
3408985,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:71585af2-ae27-4443-bcc3-11902a75f15b,"2023-07-05 13:14:47"
3408987,"Zorio, Stephanie D.",2013,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora, 4th ed.",,urn:uuid:21c738e3-b921-4aef-9ba4-eb37bd8862e8,"2023-07-05 13:15:28"
3408987,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:c334d2eb-b2da-42c3-b89b-ab1af0bba72d,"2023-07-05 13:15:28"
3030014,"Taylor, Kevin J.",1995,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:012927fb-c6b0-4552-8064-8eba7d7367b2,"2023-07-05 13:23:15"
3030014,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:f32c3d2b-a527-460d-beaf-ef02f5d58288,"2023-07-05 13:23:15"
4584597,"Williams, Charles F.",2013-07-21,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora 4th ed.",,urn:uuid:a699413b-597a-4337-9e0c-0314a57dd00e,"2023-07-05 13:16:37"
4584597,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:75f7ee30-6cd8-4c17-af4b-e26435d68889,"2023-07-05 13:16:37"
8801749,"Zorio, Stephanie D.",2015-01-06,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora Western Slope 4th ed. (2012)",,urn:uuid:344e7eb1-3cd8-475c-8b77-5ca760c7347a,"2023-07-05 13:26:08"
8801749,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:5d2d4bf0-90ce-40a4-b8c3-353f5de1b595,"2023-07-05 13:26:08"
11091645,"Williams, Charles F.",2016,,"Eriogonum coloradense",0,Small,,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:f163556d-bc89-4b45-a4d0-06e94d8cca3a,"2023-07-05 13:31:54"
11091645,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:955ae7ac-2e60-4c76-9ca8-45d14ffd187c,"2023-07-05 13:31:54"
11091556,"Williams, Charles F.",2016,,"Eriogonum coloradense",0,Small,,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:5ae05721-5ada-48f0-bd8c-3525ef3e9f7f,"2023-07-05 13:32:27"
11091556,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:b036f8d0-d1bb-4377-94bb-11221a513e53,"2023-07-05 13:32:27"
3409000,"Zorio, Stephanie D.",2013,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora, 4th ed.",,urn:uuid:dfbca8cc-f127-4726-8610-949ae29b84bc,"2023-07-05 13:14:18"
3409000,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:e8afc2a4-8836-4c4d-b183-7d65db049de6,"2023-07-05 13:14:18"
8801748,"Zorio, Stephanie D.",2015-01-06,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora Western Slope 4th ed. (2012)",,urn:uuid:bd660ce6-c1fa-4dc0-8fc5-d394fae33270,"2023-07-05 13:25:39"
8801748,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:0c67a0f2-465b-4241-87e4-9a7b0495de30,"2023-07-05 13:25:39"
8801747,"Zorio, Stephanie D.",2015-01-06,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora Western Slope 4th ed. (2012)",,urn:uuid:a1ecb71b-2ee6-4891-9a55-00b6e950f029,"2023-07-05 13:25:02"
8801747,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:cfe0f957-d025-486b-b5f0-20941e5a8861,"2023-07-05 13:25:02"
3030012,"Williams, Charles F.",2010,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora 3rd ed.",,urn:uuid:447e25d2-d593-42d5-95d2-fdc27b915bae,"2023-07-05 13:28:06"
3030012,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:77b256e9-2ea9-49d3-9ac4-f5db47dd491b,"2023-07-05 13:28:06"
3030013,"Williams, Charles F.",2010,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,"Colorado Flora 3rd ed.",,urn:uuid:78a0fffd-be75-4009-b943-5004012647cb,"2023-07-16 05:07:11"
4584816,"Williams, Charles F.",2013-08-10,,"Eriogonum coloradense",0,Small,,,,,"Colorado Flora 4th ed.",,urn:uuid:4ed063f5-20c4-42b7-82b0-f1ca4c00e37f,"2023-07-05 13:17:16"
4584816,"C.F. Williams",2023-07-05,,"Eriogonum coloradense",1,Small,,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:34e476d0-77aa-4031-961c-844aa961f036,"2023-07-05 13:17:16"
3041751,"Bill Jennings, Loraine Yeatts","23 Nov 2010",cf,"Eriogonum coloradense",0,Small,,,,,,"Needs further study! This specimen is lower in altitude than typical. It has the bicolored leaf pubescence of E. coloradense, the stem pubescence (altho somewhat sparse) of E. pauciflorum or E. brandegeei and the erect habit of E. brandegeei. It does not ",urn:uuid:a198b2ea-19e9-4a3f-b952-482ff8b3017f,"2013-03-05 12:52:49"
3041351,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:aba70d24-48ca-467a-b635-e3859c9b8577,"2023-07-16 05:07:11"
21539460,"Loraine Yeatts",02/28/2019,,"Eriogonum coloradense",1,Small,,,,,,,urn:uuid:2061e297-e82f-49df-9b89-bd86fb1557de,"2019-04-01 10:20:54"
21539460,unknown,s.d.,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:ffadeddc-b8e2-479b-a8de-e6f0c0596ea0,"2019-04-01 10:20:54"
6781462,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:b0997fc8-8d96-4b68-9266-5b0f17b91bb6,"2023-07-16 05:07:11"
21514379,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:1b9984b2-4835-4d03-b1ce-0664e3f1f8c8,"2023-07-16 05:07:11"
3039369,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:65870fed-260c-4367-a3ea-098992dbbc75,"2023-07-16 05:07:11"
3051047,"James Reveal","20 Sep 2013",,"Eriogonum coloradense",0,Small,,,,,,"Acc #: 3729",urn:uuid:46a17c85-13f3-48f1-b5bc-efab763431ca,"2013-10-01 12:55:42"
3051047,"Bill Jennings and Loraine Yeatts","23 Nov 2010",,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:89cc504d-996e-46ee-974d-d989e35d5b8c,"2013-10-01 12:54:34"
3051047,unknown,unknown,,"Eriogonum coloradense",0,Small,,,,,,,urn:uuid:35f12c9c-d22e-4a52-b545-1cd9614ac694,"2013-10-01 12:54:34"
3231156,"W.A. Weber",s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:db98672a-41d4-4f4e-950f-6b1b6945e84e,"2023-07-16 05:07:11"
3234655,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:7aaee686-3220-4fbf-995a-2d566f20eff4,"2023-07-16 05:07:11"
11468473,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:0f12ef73-6650-474e-a450-e92dc783c05f,"2023-07-16 05:07:11"
11468475,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:26e32009-b9ba-4aab-bf27-35fd4868a485,"2023-07-16 05:07:11"
21228715,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:11727f63-8f70-43da-867a-f941ef199cb3,"2023-07-16 05:07:11"
21228714,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:d606703f-18be-4b50-bbc3-5be214538c7f,"2023-07-16 05:07:11"
21412275,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:90b12d90-cd3f-44d2-9a2c-9730e82b8c2c,"2023-07-16 05:07:11"
12656128,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:5917de43-fdc4-4034-ac32-8e1792eb2f95,"2023-07-16 05:07:11"
24619398,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:151ad2fb-1e5d-43f1-ac50-0f71f4e17578,"2023-07-16 05:07:11"
24619363,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:e6428b53-8324-4a5c-90eb-ee0d008629b5,"2023-07-16 05:07:11"
24610071,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:d308c9e7-da66-4218-8920-f742f22346f3,"2023-07-16 05:07:11"
24619355,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:64f55364-d80a-40e5-8fa1-3770998f9da2,"2023-07-16 05:07:11"
24619356,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:07c3513c-b237-4d17-9c4d-ab69376c1c82,"2023-07-16 05:07:11"
24619357,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:9968c3b5-27df-4273-bfd6-ccf680f3644b,"2023-07-16 05:07:11"
24619358,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:4488d8d9-80bd-46ad-88a8-c3d2daeb1c9b,"2023-07-16 05:07:11"
24619359,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:1a5f2eaa-be97-485c-b41e-e4d909da0219,"2023-07-16 05:07:11"
24619360,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:e2b2ce99-4134-461a-9414-0cda91297a90,"2023-07-16 05:07:11"
24619397,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:49e8198d-cf2e-4a99-b46e-b87f864b7404,"2023-07-16 05:07:11"
24619366,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:22f8ec92-0051-4af4-8c74-d7f7ed77ba97,"2023-07-16 05:07:11"
24619365,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:83ffed9b-cf2d-457a-ac49-fb31c96dbe17,"2023-07-16 05:07:11"
24619364,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:bcf3ec7e-c743-42a8-972b-a4a2b400c672,"2023-07-16 05:07:11"
24619354,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:1da39b0a-e6e4-4650-9a4b-ef9ca312f1cd,"2023-07-16 05:07:11"
24619362,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:9f89b276-7381-4834-bb7e-447c60314a57,"2023-07-16 05:07:11"
24619361,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:cdb371ea-4f75-4452-9c89-1da5c601aeb1,"2023-07-16 05:07:11"
21660778,"H. D. Harrington",1962,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:62af4c51-0dc0-488a-a02b-18aaf70e8c98,"2023-07-16 05:07:11"
21660779,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:362ca7f3-a44b-4ffb-92cc-56cc65ee506d,"2023-07-16 05:07:11"
23775978,"not specified",1992,,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:3bc383df-b69d-4d39-aacc-3df7d53e4d09,"2020-06-29 13:57:42"
23775978,unknown,1992,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:239c85c3-42a2-4bc4-b361-c8b63abd78a3,"2023-07-16 05:07:11"
23775978,"not specified","not specified",,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:bb8196ea-2af3-4fea-b3e6-bdf37ff99b34,"2020-02-13 13:52:16"
23775976,"not specified",1967,,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:a3b77ef0-10f3-4461-b1e4-8c19c61b3b44,"2020-06-29 13:57:42"
23775976,unknown,1967,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:50475067-2205-45f8-880b-17a8f8fa85aa,"2023-07-16 05:07:11"
23775976,"not specified","not specified",,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:bd84ae41-c996-4527-9d4c-6f035c4dcec7,"2020-02-13 13:52:16"
23775969,"not specified",1967,,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:b2b7a9f5-aaba-452a-a8e8-6e5c0de4dc03,"2020-06-29 13:57:42"
23775969,unknown,1967,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:e167576b-b9a8-447d-81bd-a5886da7ea3a,"2023-07-16 05:07:11"
23775969,"not specified","not specified",,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:ff8d56db-d00f-46cc-82b9-63deb03d54ee,"2020-02-13 13:52:16"
23775967,"not specified",1967,,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:83022935-dbd2-4069-9c95-219ba30c0d3c,"2020-06-29 13:57:42"
23775967,unknown,1967,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:988a59d4-2d6a-440e-957b-fb73c0f485df,"2023-07-16 05:07:11"
23775967,"not specified","not specified",,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:865d7f60-a837-4b34-b989-d2bc1883cfb5,"2020-02-13 13:52:16"
23775980,"not specified",1992,,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:5c61bf55-b962-435b-9f2e-9ce116a35b60,"2020-06-29 13:57:42"
23775980,unknown,1992,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:3365fa3b-6a1f-4f3d-aace-19bb55eb270d,"2023-07-16 05:07:11"
23775980,"not specified","not specified",,"Eriogonum coloradense Small",0,Small,,,,,,,urn:uuid:76ef7292-dbfd-42a7-aa87-8f775349df05,"2020-02-13 13:52:16"
24281129,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:43aa8b2c-748f-4c82-9d50-6fc50a22a011,"2023-07-16 05:07:11"
24281130,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:f59da2f3-3c9e-4bdd-afbc-7cf8f34280fb,"2023-07-16 05:07:11"
28577597,,s.d.,,"Eriogonum coloradense",1,Small,,,,,,,urn:uuid:57e3fdc7-f852-4a25-a3b4-9ee1958d4468,"2023-06-19 13:57:28"
28577597,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:1435d678-2177-493a-b3e5-55ce39218306,"2023-07-16 05:07:11"
31036878,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:58676025-618b-4840-9143-4ee500f32cdf,"2023-07-16 05:07:11"
31036877,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:49afeed5-72e2-423f-9a68-a6cda6e69019,"2023-07-16 05:07:11"
31036876,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:fcda43a0-d0f6-41fd-895f-c5b5c78d6261,"2023-07-16 05:07:11"
31036875,unknown,s.d.,,"Eriogonum coloradense",1,Small,Eriogonum,coloradense,,,,,urn:uuid:749ae6ea-e269-46b7-b2ce-9164db988dad,"2023-07-16 05:07:11"
